time,ppg_signal,subject_id
0.0,-0.015861233412454222,15
0.010001666944490749,0.11515196408083003,15
0.020003333888981498,0.20230443524312128,15
0.030005000833472247,0.32858422895646017,15
0.040006667777962995,0.42331637660324756,15
0.050008334722453744,0.5126734311890115,15
0.06001000166694449,0.6142074942343025,15
0.07001166861143523,0.6685680261855125,15
0.08001333555592599,0.7115128809873001,15
0.09001500250041675,0.7553460465375621,15
0.10001666944490749,0.7846432303609787,15
0.11001833638939823,0.7804051708907184,15
0.12002000333388899,0.7720568789116559,15
0.13002167027837974,0.7340171338126642,15
0.14002333722287047,0.717136828473251,15
0.15002500416736123,0.6639936180508937,15
0.16002667111185198,0.598709390271339,15
0.17002833805634274,0.5458646062646743,15
0.1800300050008335,0.4936891159719505,15
0.19003167194532422,0.4217971962949505,15
0.20003333888981498,0.3411375436729432,15
0.21003500583430573,0.2876984215174976,15
0.22003667277879646,0.25338916747266954,15
0.23003833972328722,0.18024194509940672,15
0.24004000666777797,0.1458026019952434,15
0.2500416736122687,0.10488188641776755,15
0.2600433405567595,0.057610266531625945,15
0.2700450075012502,0.04805398151240326,15
0.28004667444574094,0.02935967831502749,15
0.2900483413902317,0.018090211906871025,15
0.30005000833472245,-0.014330405986961958,15
0.31005167527921323,-0.006731896010478397,15
0.32005334222370396,-0.011133736837276378,15
0.3300550091681947,-0.0027955211870582873,15
0.3400566761126855,0.004545199907609346,15
0.3500583430571762,0.0008324932164700634,15
0.360060010001667,-0.011654466054355791,15
0.3700616769461577,-0.02879882075459814,15
0.38006334389064844,-0.0396222857757165,15
0.3900650108351392,-0.06518755703228586,15
0.40006667777962995,-0.1049824687995532,15
0.4100683447241207,-0.14885294980180444,15
0.42007001166861146,-0.19087955779545487,15
0.4300716786131022,-0.24785415634426383,15
0.4400733455575929,-0.2983290108852029,15
0.4500750125020837,-0.3664979831476576,15
0.46007667944657443,-0.4229851350782429,15
0.4700783463910652,-0.4989405562955209,15
0.48008001333555594,-0.5579498762248287,15
0.49008168028004667,-0.6226245304718577,15
0.5000833472245374,-0.6664383751688612,15
0.5100850141690282,-0.7251247175866782,15
0.520086681113519,-0.7431889621600063,15
0.5300883480580096,-0.7794820762069519,15
0.5400900150025004,-0.7931575854965348,15
0.5500916819469912,-0.7857967523720475,15
0.5600933488914819,-0.750609089225888,15
0.5700950158359727,-0.7051215410612295,15
0.5800966827804634,-0.6625527668961109,15
0.5900983497249542,-0.6228484736524192,15
0.6001000166694449,-0.5173946907567686,15
0.6101016836139357,-0.4361309638814701,15
0.6201033505584265,-0.3215335526481949,15
0.6301050175029171,-0.2300222887277544,15
0.6401066844474079,-0.10475535185825982,15
0.6501083513918987,0.00781538144312502,15
0.6601100183363894,0.11892778364268244,15
0.6701116852808802,0.24152161776688075,15
0.680113352225371,0.3458805141092422,15
0.6901150191698616,0.4363931932883267,15
0.7001166861143524,0.529761156777911,15
0.7101183530588432,0.6188796439727975,15
0.720120020003334,0.6816923261580243,15
0.7301216869478246,0.7298066807707305,15
0.7401233538923154,0.7415283906801158,15
0.7501250208368062,0.774462683410206,15
0.7601266877812969,0.8019842714683805,15
0.7701283547257877,0.7536532235907787,15
0.7801300216702785,0.7272955892205691,15
0.7901316886147691,0.7103943082928361,15
0.8001333555592599,0.6384329160237977,15
0.8101350225037507,0.6129443784018973,15
0.8201366894482414,0.5438281395723874,15
0.8301383563927321,0.4742974056814174,15
0.8401400233372229,0.4161304388417068,15
0.8501416902817136,0.3476528317619949,15
0.8601433572262044,0.28315896369540144,15
0.8701450241706952,0.2337655584781347,15
0.8801466911151858,0.1960107841663926,15
0.8901483580596766,0.13595352961826243,15
0.9001500250041674,0.10586556492804214,15
0.9101516919486582,0.054607712978364795,15
0.9201533588931489,0.02140295505537081,15
0.9301550258376396,0.028707349968026343,15
0.9401566927821304,0.019733237301423838,15
0.9501583597266211,0.014375158846569387,15
0.9601600266711119,0.0065063630221902586,15
0.9701616936156027,-0.002619961366483595,15
0.9801633605600933,0.005800064826780395,15
0.9901650275045841,0.012182945588311005,15
1.0001666944490748,0.005397712182750359,15
1.0101683613935657,-0.001295025584229191,15
1.0201700283380564,-0.04683317668311984,15
1.030171695282547,-0.047442917870500874,15
1.040173362227038,-0.058187248635353725,15
1.0501750291715286,-0.11146169950999624,15
1.0601766961160193,-0.16383509746955408,15
1.0701783630605102,-0.18114464095587846,15
1.0801800300050008,-0.2642387848298969,15
1.0901816969494915,-0.30803038248864784,15
1.1001833638939824,-0.36303659309096215,15
1.110185030838473,-0.4323282527374576,15
1.1201866977829638,-0.5198327048165294,15
1.1301883647274547,-0.5805081189247088,15
1.1401900316719453,-0.6121562620088132,15
1.1501916986164362,-0.6724520054288305,15
1.160193365560927,-0.7213459067154891,15
1.1701950325054176,-0.7404261881022997,15
1.1801966994499085,-0.7747670168982639,15
1.1901983663943991,-0.7960560636378571,15
1.2002000333388898,-0.7861429493188222,15
1.2102017002833807,-0.7301742247405811,15
1.2202033672278714,-0.7027190466287728,15
1.230205034172362,-0.6643808567433905,15
1.240206701116853,-0.5959115103738641,15
1.2502083680613436,-0.5060295172067947,15
1.2602100350058343,-0.4160003405793749,15
1.2702117019503252,-0.31552977935494486,15
1.2802133688948159,-0.21362147998282888,15
1.2902150358393065,-0.11702298744631841,15
1.3002167027837974,0.01275869158465831,15
1.310218369728288,0.13725675286602765,15
1.3202200366727788,0.2553315028849249,15
1.3302217036172697,0.36134154978308836,15
1.3402233705617603,0.4803957576702865,15
1.350225037506251,0.5476368819307099,15
1.360226704450742,0.6088799295813969,15
1.3702283713952326,0.6780047387518351,15
1.3802300383397232,0.7297554276575824,15
1.3902317052842141,0.7664587238320335,15
1.4002333722287048,0.7629412372348511,15
1.4102350391731955,0.7614497192853558,15
1.4202367061176864,0.7643826448455623,15
1.430238373062177,0.7425373308150109,15
1.440240040006668,0.7153492633150635,15
1.4502417069511586,0.6607318175093284,15
1.4602433738956493,0.6126475651222304,15
1.4702450408401402,0.567931037492373,15
1.4802467077846309,0.4805359304075047,15
1.4902483747291215,0.4072133147261474,15
1.5002500416736124,0.34582485509721855,15
1.510251708618103,0.27555172711740683,15
1.5202533755625938,0.22738791327209543,15
1.5302550425070847,0.16319363989913532,15
1.5402567094515753,0.1329139476356454,15
1.550258376396066,0.09423067771541604,15
1.560260043340557,0.05285313067887199,15
1.5702617102850476,0.04096064535765679,15
1.5802633772295382,0.023388920111288316,15
1.5902650441740291,0.01391491069788505,15
1.6002667111185198,-0.01237446479375453,15
1.6102683780630105,0.007294438390747983,15
1.6202700450075014,-0.010915504958149086,15
1.630271711951992,0.01342184438355031,15
1.6402733788964827,0.012003533485248505,15
1.6502750458409736,-0.005037680416291135,15
1.6602767127854643,0.021289076046996085,15
